Row ID,Order ID,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order_Date,new_ship,Year,Month,Day
9644,CA-2014-104563,standard class,CM-12715,craig molinari,corporate,united states,seattle,washington,98103,west,FUR-CH-10004495,furniture,chairs,"global leather and oak executive chair, black",481.568,2,0.2,54.1764,07-03-2014,12-03-2014,2014,3,7
9645,US-2017-107979,standard class,FO-14305,frank olsen,consumer,united states,glendale,arizona,85301,west,TEC-AC-10002006,technology,accessories,memorex micro travel drive 16 gb,89.544,7,0.2,12.3123,08-06-2017,13-06-2017,2017,6,8
9646,US-2017-107979,standard class,FO-14305,frank olsen,consumer,united states,glendale,arizona,85301,west,OFF-ST-10002485,office supplies,storage,rogers deluxe file chest,35.168,2,0.2,-8.3524,08-06-2017,13-06-2017,2017,6,8
9647,US-2017-107979,standard class,FO-14305,frank olsen,consumer,united states,glendale,arizona,85301,west,OFF-BI-10000778,office supplies,binders,gbc velobinder electric binding machine,72.588,2,0.7,-48.392,08-06-2017,13-06-2017,2017,6,8
9648,CA-2014-150518,standard class,MW-18220,mitch webber,consumer,united states,coon rapids,minnesota,55433,central,OFF-ST-10000877,office supplies,storage,recycled steel personal file for standard file folders,221.16,4,0,57.5016,19-11-2014,24-11-2014,2014,11,19
9649,CA-2014-150518,standard class,MW-18220,mitch webber,consumer,united states,coon rapids,minnesota,55433,central,TEC-PH-10002103,technology,phones,jabra speak 410,281.97,3,0,78.9516,19-11-2014,24-11-2014,2014,11,19
9650,CA-2016-107104,standard class,MS-17365,maribeth schnelling,consumer,united states,los angeles,california,90045,west,FUR-BO-10002213,furniture,bookcases,dmi eclipse executive suite bookcases,3406.664,8,0.15,160.3136,26-11-2016,30-11-2016,2016,11,26
9651,CA-2016-107104,standard class,MS-17365,maribeth schnelling,consumer,united states,los angeles,california,90045,west,OFF-AR-10004269,office supplies,art,newell 31,37.17,9,0,10.4076,26-11-2016,30-11-2016,2016,11,26
9652,CA-2016-107104,standard class,MS-17365,maribeth schnelling,consumer,united states,los angeles,california,90045,west,OFF-AP-10000055,office supplies,appliances,belkin f9s820v06 8 outlet surge,64.96,2,0,19.488,26-11-2016,30-11-2016,2016,11,26
9653,CA-2016-107104,standard class,MS-17365,maribeth schnelling,consumer,united states,los angeles,california,90045,west,FUR-FU-10002937,furniture,furnishings,"ge 48"" fluorescent tube, cool white energy saver, 34 watts, 30/box",595.38,6,0,297.69,26-11-2016,30-11-2016,2016,11,26
9654,CA-2017-161893,standard class,HP-14815,harold pawlan,home office,united states,tucson,arizona,85705,west,TEC-AC-10001874,technology,accessories,logitech wireless anywhere mouse mx for pc and mac,95.984,2,0.2,11.998,23-01-2017,27-01-2017,2017,1,23
9655,CA-2017-161893,standard class,HP-14815,harold pawlan,home office,united states,tucson,arizona,85705,west,OFF-BI-10004506,office supplies,binders,wilson jones data.warehouse d-ring binders with dubllock,4.938,2,0.7,-3.6212,23-01-2017,27-01-2017,2017,1,23
9656,CA-2014-156160,standard class,AS-10090,adam shillingsburg,consumer,united states,new york city,new york,10035,east,FUR-FU-10001876,furniture,furnishings,"computer room manger, 14""",97.44,3,0,35.0784,22-09-2014,29-09-2014,2014,9,22
9657,CA-2014-156160,standard class,AS-10090,adam shillingsburg,consumer,united states,new york city,new york,10035,east,OFF-BI-10003355,office supplies,binders,cardinal holdit business card pockets,3.984,1,0.2,1.3944,22-09-2014,29-09-2014,2014,9,22
9658,CA-2014-156160,standard class,AS-10090,adam shillingsburg,consumer,united states,new york city,new york,10035,east,OFF-AR-10003876,office supplies,art,"avery hi-liter glidestik fluorescent highlighter, yellow ink",13.04,4,0,5.7376,22-09-2014,29-09-2014,2014,9,22
9659,CA-2014-156160,standard class,AS-10090,adam shillingsburg,consumer,united states,new york city,new york,10035,east,FUR-CH-10004983,furniture,chairs,office star - mid back dual function ergonomic high back chair with 2-way adjustable arms,579.528,4,0.1,83.7096,22-09-2014,29-09-2014,2014,9,22
9660,CA-2014-100860,second class,CS-12505,cindy stewart,consumer,united states,pomona,california,91767,west,OFF-LA-10001982,office supplies,labels,smead alpha-z color-coded name labels first letter starter set,18.75,5,0,9,26-03-2014,30-03-2014,2014,3,26
9661,CA-2016-160717,standard class,ME-17320,maria etezadi,home office,united states,santa barbara,california,93101,west,TEC-PH-10001459,technology,phones,samsung galaxy mega 6.3,3023.928,9,0.2,226.7946,06-06-2016,11-06-2016,2016,6,6
9662,CA-2016-160717,standard class,ME-17320,maria etezadi,home office,united states,santa barbara,california,93101,west,TEC-AC-10002134,technology,accessories,rosewill 107 normal keys usb wired standard keyboard,26.96,2,0,3.7744,06-06-2016,11-06-2016,2016,6,6
9663,CA-2016-160717,standard class,ME-17320,maria etezadi,home office,united states,santa barbara,california,93101,west,TEC-PH-10001760,technology,phones,bose soundlink bluetooth speaker,477.6,3,0.2,161.19,06-06-2016,11-06-2016,2016,6,6
9664,CA-2017-132619,standard class,MS-17770,maxwell schwartz,consumer,united states,san francisco,california,94109,west,OFF-ST-10001511,office supplies,storage,space solutions commercial steel shelving,193.95,3,0,9.6975,31-08-2017,05-09-2017,2017,8,31
9665,US-2015-120957,same day,KH-16690,kristen hastings,corporate,united states,riverside,california,92503,west,OFF-PA-10003953,office supplies,paper,xerox 218,12.96,2,0,6.2208,07-12-2015,07-12-2015,2015,12,7
9666,CA-2017-157448,standard class,LC-16885,lena creighton,consumer,united states,los angeles,california,90049,west,FUR-FU-10003268,furniture,furnishings,eldon radial chair mat for low to medium pile carpets,119.94,3,0,23.988,16-11-2017,20-11-2017,2017,11,16
9667,CA-2017-157448,standard class,LC-16885,lena creighton,consumer,united states,los angeles,california,90049,west,FUR-FU-10001847,furniture,furnishings,eldon image series black desk accessories,12.42,3,0,4.4712,16-11-2017,20-11-2017,2017,11,16
9668,CA-2016-126270,standard class,AF-10870,art ferguson,consumer,united states,san clemente,california,92672,west,OFF-BI-10002764,office supplies,binders,recycled pressboard report cover with reinforced top hinge,18.088,7,0.2,6.5569,23-04-2016,27-04-2016,2016,4,23
9669,CA-2016-126270,standard class,AF-10870,art ferguson,consumer,united states,san clemente,california,92672,west,OFF-EN-10004386,office supplies,envelopes,"recycled interoffice envelopes with string and button closure, 10 x 13",71.97,3,0,35.985,23-04-2016,27-04-2016,2016,4,23
9670,CA-2017-145275,standard class,AH-10465,amy hunt,consumer,united states,decatur,alabama,35601,south,OFF-LA-10001569,office supplies,labels,avery 499,14.94,3,0,6.8724,02-04-2017,06-04-2017,2017,4,2
9671,CA-2015-133396,first class,GK-14620,grace kelly,corporate,united states,greensboro,north carolina,27405,south,OFF-AR-10001446,office supplies,art,newell 309,64.68,7,0.2,8.085,13-08-2015,15-08-2015,2015,8,13
9672,US-2017-140312,standard class,KL-16645,ken lonsdale,consumer,united states,dublin,california,94568,west,TEC-PH-10003442,technology,phones,samsung replacement eh64avfwe premium headset,22,5,0.2,1.375,13-11-2017,19-11-2017,2017,11,13
9673,CA-2016-114867,standard class,FM-14290,frank merwin,home office,united states,philadelphia,pennsylvania,19143,east,OFF-PA-10000477,office supplies,paper,xerox 1952,7.968,2,0.2,2.6892,23-12-2016,28-12-2016,2016,12,23
9674,CA-2016-114867,standard class,FM-14290,frank merwin,home office,united states,philadelphia,pennsylvania,19143,east,TEC-PH-10002645,technology,phones,lg g2,1499.97,5,0.4,-374.9925,23-12-2016,28-12-2016,2016,12,23
9675,US-2014-164644,second class,JL-15850,john lucas,consumer,united states,houston,texas,77095,central,OFF-ST-10003123,office supplies,storage,fellowes bases and tops for staxonsteel/high-stak systems,26.632,1,0.2,1.3316,22-07-2014,24-07-2014,2014,7,22
9676,CA-2016-137393,standard class,GM-14500,gene mcclure,consumer,united states,bakersfield,california,93309,west,FUR-FU-10001617,furniture,furnishings,"executive impressions 8-1/2"" career panel/partition cubicle clock",41.6,4,0,14.144,06-05-2016,10-05-2016,2016,5,6
9677,US-2014-120175,standard class,MC-17635,matthew clasen,corporate,united states,richmond,indiana,47374,central,OFF-EN-10003862,office supplies,envelopes,laser & ink jet business envelopes,64.02,6,0,29.4492,28-11-2014,03-12-2014,2014,11,28
9678,CA-2016-144785,standard class,CS-12490,cindy schnelling,corporate,united states,new york city,new york,10009,east,OFF-AR-10001573,office supplies,art,american pencil,6.99,3,0,2.0271,18-04-2016,23-04-2016,2016,4,18
9679,CA-2016-144785,standard class,CS-12490,cindy schnelling,corporate,united states,new york city,new york,10009,east,OFF-SU-10004290,office supplies,supplies,"acme design line 8"" stainless steel bent scissors w/champagne handles, 3-1/8"" cut",6.84,1,0,1.8468,18-04-2016,23-04-2016,2016,4,18
9680,CA-2015-130113,standard class,AH-10030,aaron hawkins,corporate,united states,san francisco,california,94122,west,OFF-ST-10000046,office supplies,storage,fellowes super stor/drawer files,323.1,2,0,61.389,27-12-2015,31-12-2015,2015,12,27
9681,CA-2015-130113,standard class,AH-10030,aaron hawkins,corporate,united states,san francisco,california,94122,west,TEC-PH-10003505,technology,phones,geemarc amplipower60,668.16,9,0.2,75.168,27-12-2015,31-12-2015,2015,12,27
9682,CA-2017-122770,standard class,EP-13915,emily phan,consumer,united states,san francisco,california,94122,west,OFF-LA-10004559,office supplies,labels,avery 49,8.64,3,0,4.2336,13-12-2017,18-12-2017,2017,12,13
9683,CA-2017-122770,standard class,EP-13915,emily phan,consumer,united states,san francisco,california,94122,west,OFF-PA-10003172,office supplies,paper,xerox 1996,38.88,6,0,18.6624,13-12-2017,18-12-2017,2017,12,13
9684,CA-2017-122770,standard class,EP-13915,emily phan,consumer,united states,san francisco,california,94122,west,FUR-FU-10001473,furniture,furnishings,"eldon executive woodline ii desk accessories, mahogany",201.04,8,0,54.2808,13-12-2017,18-12-2017,2017,12,13
9685,CA-2017-122770,standard class,EP-13915,emily phan,consumer,united states,san francisco,california,94122,west,OFF-PA-10000232,office supplies,paper,xerox 1975,12.96,2,0,6.3504,13-12-2017,18-12-2017,2017,12,13
9686,CA-2017-118668,second class,FW-14395,fred wasserman,corporate,united states,los angeles,california,90032,west,TEC-AC-10000682,technology,accessories,kensington k72356us mouse-in-a-box usb desktop mouse,16.59,1,0,5.8065,02-01-2017,04-01-2017,2017,1,2
9687,CA-2017-116498,standard class,KA-16525,kelly andreada,consumer,united states,san diego,california,92037,west,OFF-AR-10003405,office supplies,art,"dixon my first ticonderoga pencil, #2",35.1,6,0,10.179,30-05-2017,03-06-2017,2017,5,30
9688,US-2017-130603,standard class,SC-20050,sample company a,home office,united states,arlington,texas,76017,central,OFF-BI-10000301,office supplies,binders,gbc instant report kit,11.646,9,0.8,-17.469,30-09-2017,06-10-2017,2017,9,30
9689,US-2017-135986,standard class,PG-18895,paul gonzalez,consumer,united states,richmond,virginia,23223,south,OFF-PA-10001534,office supplies,paper,xerox 230,32.4,5,0,15.552,20-06-2017,27-06-2017,2017,6,20
9690,US-2017-135986,standard class,PG-18895,paul gonzalez,consumer,united states,richmond,virginia,23223,south,TEC-PH-10003691,technology,phones,blackberry q10,503.96,4,0,125.99,20-06-2017,27-06-2017,2017,6,20
9691,CA-2017-140536,first class,TA-21385,tom ashbrook,home office,united states,new york city,new york,10035,east,OFF-AR-10001545,office supplies,art,newell 326,7.04,4,0,2.0416,04-04-2017,05-04-2017,2017,4,4
9692,CA-2015-130183,standard class,PO-18850,patrick o'brill,consumer,united states,houston,texas,77041,central,FUR-BO-10001811,furniture,bookcases,"atlantic metals mobile 5-shelf bookcases, custom colors",613.9992,3,0.32,-18.0588,13-11-2015,17-11-2015,2015,11,13
9693,CA-2015-107902,standard class,SM-20950,suzanne mcnair,corporate,united states,fairfield,connecticut,6824,east,OFF-ST-10001837,office supplies,storage,"safco mobile desk side file, wire frame",470.36,11,0,122.2936,28-08-2015,02-09-2015,2015,8,28
9694,CA-2017-130148,second class,NK-18490,neil knudson,home office,united states,san francisco,california,94110,west,OFF-PA-10000551,office supplies,paper,array memo cubes,31.08,6,0,15.2292,24-09-2017,28-09-2017,2017,9,24
9695,CA-2017-130148,second class,NK-18490,neil knudson,home office,united states,san francisco,california,94110,west,OFF-SU-10001574,office supplies,supplies,acme value line scissors,7.3,2,0,2.19,24-09-2017,28-09-2017,2017,9,24
9696,US-2016-151260,first class,SC-20695,steve chapman,corporate,united states,springfield,ohio,45503,east,OFF-AP-10002892,office supplies,appliances,belkin f5c206vtel 6 outlet surge,73.536,4,0.2,9.192,11-12-2016,14-12-2016,2016,12,11
9697,CA-2014-144281,second class,HK-14890,heather kirkland,corporate,united states,detroit,michigan,48234,central,OFF-LA-10003930,office supplies,labels,"dot matrix printer tape reel labels, white, 5000/box",491.55,5,0,240.8595,10-06-2014,15-06-2014,2014,6,10
9698,CA-2016-122511,same day,BT-11485,brad thomas,home office,united states,philadelphia,pennsylvania,19140,east,FUR-FU-10001037,furniture,furnishings,"dax charcoal/nickel-tone document frame, 5 x 7",30.336,4,0.2,9.48,11-03-2016,11-03-2016,2016,3,11
9699,CA-2017-154116,standard class,KM-16660,khloe miller,consumer,united states,inglewood,california,90301,west,OFF-PA-10004569,office supplies,paper,"wirebound message books, two 4 1/4"" x 5"" forms per page",22.83,3,0,10.7301,15-12-2017,19-12-2017,2017,12,15
9700,CA-2017-154116,standard class,KM-16660,khloe miller,consumer,united states,inglewood,california,90301,west,OFF-AP-10000027,office supplies,appliances,hoover commercial steamvac,54.32,4,0,16.296,15-12-2017,19-12-2017,2017,12,15
9701,CA-2017-154116,standard class,KM-16660,khloe miller,consumer,united states,inglewood,california,90301,west,TEC-PH-10000675,technology,phones,panasonic kx ts3282b corded phone,196.776,3,0.2,14.7582,15-12-2017,19-12-2017,2017,12,15
9702,CA-2016-105291,standard class,SP-20920,susan pistek,consumer,united states,san luis obispo,california,93405,west,OFF-FA-10003059,office supplies,fasteners,assorted color push pins,3.62,2,0,1.1946,30-10-2016,04-11-2016,2016,10,30
9703,CA-2017-147032,standard class,LB-16795,laurel beltran,home office,united states,wilmington,delaware,19805,east,OFF-PA-10003256,office supplies,paper,avery personal creations heavyweight cards,11.54,1,0,5.5392,31-07-2017,04-08-2017,2017,7,31
9704,CA-2017-147032,standard class,LB-16795,laurel beltran,home office,united states,wilmington,delaware,19805,east,OFF-BI-10003656,office supplies,binders,fellowes pb200 plastic comb binding machine,849.95,5,0,390.977,31-07-2017,04-08-2017,2017,7,31
9705,CA-2017-147032,standard class,LB-16795,laurel beltran,home office,united states,wilmington,delaware,19805,east,OFF-BI-10002897,office supplies,binders,"black avery memo-size 3-ring binder, 5 1/2"" x 8 1/2""",11.01,3,0,5.3949,31-07-2017,04-08-2017,2017,7,31
9706,CA-2017-125990,standard class,JS-16030,joy smith,consumer,united states,san francisco,california,94122,west,OFF-BI-10004826,office supplies,binders,jm magazine binder,39.624,3,0.2,13.8684,19-10-2017,23-10-2017,2017,10,19
9707,CA-2016-161746,standard class,CS-11950,carlos soltero,consumer,united states,los angeles,california,90045,west,FUR-CH-10004626,furniture,chairs,office star flex back scooter chair with aluminum finish frame,242.136,3,0.2,12.1068,21-10-2016,27-10-2016,2016,10,21
9708,CA-2016-161746,standard class,CS-11950,carlos soltero,consumer,united states,los angeles,california,90045,west,OFF-AR-10000390,office supplies,art,newell chalk holder,12.39,3,0,5.6994,21-10-2016,27-10-2016,2016,10,21
9709,CA-2016-161746,standard class,CS-11950,carlos soltero,consumer,united states,los angeles,california,90045,west,FUR-FU-10003731,furniture,furnishings,"eldon expressions wood and plastic desk accessories, oak",19.96,2,0,5.5888,21-10-2016,27-10-2016,2016,10,21
9710,CA-2016-161746,standard class,CS-11950,carlos soltero,consumer,united states,los angeles,california,90045,west,OFF-ST-10002743,office supplies,storage,safco boltless steel shelving,340.92,3,0,3.4092,21-10-2016,27-10-2016,2016,10,21
9711,CA-2014-114251,standard class,MD-17350,maribeth dona,consumer,united states,philadelphia,pennsylvania,19143,east,FUR-FU-10001468,furniture,furnishings,tenex antistatic computer chair mats,273.568,2,0.2,-34.196,05-11-2014,10-11-2014,2014,11,5
9712,CA-2014-114251,standard class,MD-17350,maribeth dona,consumer,united states,philadelphia,pennsylvania,19143,east,OFF-BI-10003684,office supplies,binders,wilson jones legal size ring binders,13.194,2,0.7,-8.796,05-11-2014,10-11-2014,2014,11,5
9713,CA-2014-114251,standard class,MD-17350,maribeth dona,consumer,united states,philadelphia,pennsylvania,19143,east,OFF-ST-10003716,office supplies,storage,tennsco double-tier lockers,1080.096,6,0.2,-94.5084,05-11-2014,10-11-2014,2014,11,5
9714,CA-2014-114251,standard class,MD-17350,maribeth dona,consumer,united states,philadelphia,pennsylvania,19143,east,TEC-AC-10001101,technology,accessories,sony 16gb class 10 micro sdhc r40 memory card,51.56,5,0.2,-6.445,05-11-2014,10-11-2014,2014,11,5
9715,CA-2014-114251,standard class,MD-17350,maribeth dona,consumer,united states,philadelphia,pennsylvania,19143,east,TEC-AC-10004864,technology,accessories,memorex micro travel drive 32 gb,58.416,2,0.2,16.7946,05-11-2014,10-11-2014,2014,11,5
9716,CA-2016-116379,standard class,LD-17005,lisa decherney,consumer,united states,san francisco,california,94122,west,OFF-BI-10001543,office supplies,binders,gbc velobinder manual binding system,57.584,2,0.2,20.1544,07-11-2016,12-11-2016,2016,11,7
9717,US-2016-144477,second class,DB-13270,deborah brumfield,home office,united states,philadelphia,pennsylvania,19134,east,OFF-AR-10000914,office supplies,art,boston 16765 mini stand up battery pencil sharpener,37.312,4,0.2,2.7984,12-08-2016,14-08-2016,2016,8,12
9718,CA-2016-108210,same day,AT-10735,annie thurman,consumer,united states,houston,texas,77041,central,TEC-PH-10002293,technology,phones,anker 36w 4-port usb wall charger travel power adapter for iphone 5s 5c 5,79.96,5,0.2,7.996,30-05-2016,31-05-2016,2016,5,30
9719,CA-2016-108210,same day,AT-10735,annie thurman,consumer,united states,houston,texas,77041,central,TEC-AC-10000109,technology,accessories,sony micro vault click 16 gb usb 2.0 flash drive,223.96,5,0.2,11.198,30-05-2016,31-05-2016,2016,5,30
9720,CA-2017-166835,second class,DK-13375,dennis kane,consumer,united states,lancaster,pennsylvania,17602,east,OFF-ST-10002574,office supplies,storage,"safco commercial wire shelving, black",221.024,2,0.2,-55.256,12-11-2017,14-11-2017,2017,11,12
9721,CA-2016-119641,standard class,CS-12250,chris selesnick,corporate,united states,green bay,wisconsin,54302,central,FUR-FU-10002445,furniture,furnishings,"dax two-tone rosewood/black document frame, desktop, 5 x 7",18.96,2,0,7.584,22-09-2016,26-09-2016,2016,9,22
9722,CA-2016-105781,standard class,JF-15565,jill fjeld,consumer,united states,new york city,new york,10024,east,FUR-CH-10001802,furniture,chairs,hon every-day chair series swivel task chairs,326.646,3,0.1,39.9234,16-02-2016,20-02-2016,2016,2,16
9723,CA-2016-105781,standard class,JF-15565,jill fjeld,consumer,united states,new york city,new york,10024,east,TEC-AC-10003628,technology,accessories,logitech 910-002974 m325 wireless mouse for web scrolling,89.97,3,0,39.5868,16-02-2016,20-02-2016,2016,2,16
9724,CA-2014-101364,standard class,TW-21025,tamara willingham,home office,united states,new york city,new york,10011,east,OFF-BI-10003984,office supplies,binders,lock-up easel 'spel-binder',296.712,13,0.2,100.1403,22-12-2014,26-12-2014,2014,12,22
9725,CA-2015-117898,standard class,TB-21250,tim brockman,consumer,united states,bloomington,illinois,61701,central,OFF-EN-10004459,office supplies,envelopes,security-tint envelopes,12.224,2,0.2,4.4312,05-12-2015,11-12-2015,2015,12,5
9726,CA-2017-142293,first class,SC-20380,shahid collister,consumer,united states,boise,idaho,83704,west,TEC-AC-10001109,technology,accessories,logitech trackman marble mouse,89.97,3,0,37.7874,17-09-2017,20-09-2017,2017,9,17
9727,CA-2017-167395,first class,KM-16720,kunst miller,consumer,united states,lowell,massachusetts,1852,east,OFF-AP-10001293,office supplies,appliances,belkin 8 outlet surge protector,286.86,7,0,80.3208,02-12-2017,04-12-2017,2017,12,2
9728,CA-2017-167395,first class,KM-16720,kunst miller,consumer,united states,lowell,massachusetts,1852,east,TEC-PH-10004977,technology,phones,ge 30524ee4,979.95,5,0,284.1855,02-12-2017,04-12-2017,2017,12,2
9729,CA-2017-167395,first class,KM-16720,kunst miller,consumer,united states,lowell,massachusetts,1852,east,OFF-SU-10001935,office supplies,supplies,staple remover,4.36,2,0,0.1744,02-12-2017,04-12-2017,2017,12,2
9730,CA-2014-111962,standard class,EB-14170,evan bailliet,consumer,united states,seattle,washington,98115,west,OFF-BI-10001308,office supplies,binders,gbc standard plastic binding systems' combs,10.048,2,0.2,3.14,29-09-2014,04-10-2014,2014,9,29
9731,CA-2014-111962,standard class,EB-14170,evan bailliet,consumer,united states,seattle,washington,98115,west,OFF-ST-10000046,office supplies,storage,fellowes super stor/drawer files,807.75,5,0,153.4725,29-09-2014,04-10-2014,2014,9,29
9732,CA-2017-124261,standard class,JE-15715,joe elijah,consumer,united states,los angeles,california,90049,west,OFF-AR-10003504,office supplies,art,newell 347,34.24,8,0,9.9296,14-11-2017,19-11-2017,2017,11,14
9733,CA-2014-114321,standard class,NC-18535,nick crebassa,corporate,united states,hampton,virginia,23666,south,FUR-CH-10001797,furniture,chairs,"safco chair connectors, 6/carton",500.24,13,0,145.0696,20-08-2014,25-08-2014,2014,8,20
9734,CA-2014-114321,standard class,NC-18535,nick crebassa,corporate,united states,hampton,virginia,23666,south,OFF-PA-10000246,office supplies,paper,riverleaf stik-withit designer note cubes,20.12,2,0,9.2552,20-08-2014,25-08-2014,2014,8,20
9735,CA-2014-114321,standard class,NC-18535,nick crebassa,corporate,united states,hampton,virginia,23666,south,OFF-BI-10001359,office supplies,binders,gbc docubind tl300 electric binding system,896.99,1,0,421.5853,20-08-2014,25-08-2014,2014,8,20
9736,CA-2014-128062,second class,AD-10180,alan dominguez,home office,united states,philadelphia,pennsylvania,19134,east,OFF-PA-10001583,office supplies,paper,"1/4 fold party design invitations & white envelopes, 24 8-1/2"" x 11"" cards, 25 env./pack",5.88,1,0.2,1.9845,19-11-2014,22-11-2014,2014,11,19
9737,US-2015-100069,standard class,NF-18475,neil französisch,home office,united states,omaha,nebraska,68104,central,TEC-PH-10004667,technology,phones,cisco 8x8 inc. 6753i ip business phone system,269.98,2,0,72.8946,29-06-2015,03-07-2015,2015,6,29
9738,CA-2017-129294,standard class,KD-16615,ken dana,corporate,united states,los angeles,california,90032,west,OFF-ST-10002615,office supplies,storage,"dual level, single-width filing carts",310.12,2,0,80.6312,16-03-2017,21-03-2017,2017,3,16
9739,CA-2017-129294,standard class,KD-16615,ken dana,corporate,united states,los angeles,california,90032,west,OFF-BI-10004236,office supplies,binders,"xtralife clearvue slant-d ring binder, white, 3""",70.464,6,0.2,22.9008,16-03-2017,21-03-2017,2017,3,16
9740,CA-2017-129294,standard class,KD-16615,ken dana,corporate,united states,los angeles,california,90032,west,OFF-BI-10001757,office supplies,binders,pressboard hanging data binders for unburst sheets,19.68,5,0.2,6.888,16-03-2017,21-03-2017,2017,3,16
9741,CA-2017-129294,standard class,KD-16615,ken dana,corporate,united states,los angeles,california,90032,west,OFF-AP-10001154,office supplies,appliances,bionaire personal warm mist humidifier/vaporizer,140.67,3,0,54.8613,16-03-2017,21-03-2017,2017,3,16
9742,CA-2015-117086,standard class,QJ-19255,quincy jones,corporate,united states,burlington,vermont,5408,east,FUR-BO-10004834,furniture,bookcases,"riverside palais royal lawyers bookcase, royale cherry finish",4404.9,5,0,1013.127,08-11-2015,12-11-2015,2015,11,8
9743,CA-2017-131303,standard class,EP-13915,emily phan,consumer,united states,san diego,california,92037,west,OFF-LA-10001074,office supplies,labels,round specialty laser printer labels,62.65,5,0,29.4455,28-11-2017,02-12-2017,2017,11,28
9744,CA-2016-137127,standard class,JJ-15445,jennifer jackson,consumer,united states,newark,delaware,19711,east,OFF-LA-10001641,office supplies,labels,avery 518,9.45,3,0,4.536,16-06-2016,22-06-2016,2016,6,16
9745,CA-2017-141782,standard class,BE-11410,bobby elias,consumer,united states,aurora,illinois,60505,central,OFF-EN-10002230,office supplies,envelopes,airmail envelopes,268.576,4,0.2,90.6444,21-01-2017,25-01-2017,2017,1,21
9746,CA-2017-137505,same day,BP-11290,beth paige,consumer,united states,los angeles,california,90008,west,FUR-TA-10000617,furniture,tables,"hon practical foundations 30 x 60 training table, light gray/charcoal",364.08,2,0.2,9.102,24-11-2017,24-11-2017,2017,11,24
9747,CA-2017-137505,same day,BP-11290,beth paige,consumer,united states,los angeles,california,90008,west,FUR-TA-10001676,furniture,tables,hon 61000 series interactive training tables,71.088,2,0.2,-1.7772,24-11-2017,24-11-2017,2017,11,24
9748,US-2014-140914,standard class,BH-11710,brosina hoffman,consumer,united states,chicago,illinois,60653,central,FUR-FU-10000175,furniture,furnishings,dax wood document frame.,10.984,2,0.6,-7.9634,11-11-2014,15-11-2014,2014,11,11
9749,US-2014-140914,standard class,BH-11710,brosina hoffman,consumer,united states,chicago,illinois,60653,central,FUR-CH-10003379,furniture,chairs,global commerce series high-back swivel/tilt chairs,797.944,4,0.3,-56.996,11-11-2014,15-11-2014,2014,11,11
9750,CA-2016-158358,standard class,EM-13810,eleni mccrary,corporate,united states,dover,new hampshire,3820,east,TEC-AC-10002567,technology,accessories,logitech g602 wireless gaming mouse,159.98,2,0,57.5928,04-03-2016,08-03-2016,2016,3,4
9751,CA-2016-113390,standard class,EP-13915,emily phan,consumer,united states,chicago,illinois,60610,central,OFF-AR-10003183,office supplies,art,avery fluorescent highlighter four-color set,5.344,2,0.2,0.668,11-10-2016,15-10-2016,2016,10,11
9752,CA-2016-113390,standard class,EP-13915,emily phan,consumer,united states,chicago,illinois,60610,central,OFF-AR-10001446,office supplies,art,newell 309,27.72,3,0.2,3.465,11-10-2016,15-10-2016,2016,10,11
9753,US-2016-158680,first class,NZ-18565,nick zandusky,home office,united states,seattle,washington,98115,west,OFF-BI-10000145,office supplies,binders,zipper ring binder pockets,2.496,1,0.2,0.9048,01-07-2016,02-07-2016,2016,7,1
9754,CA-2017-113705,second class,LC-16870,lena cacioppo,consumer,united states,richmond,virginia,23223,south,OFF-LA-10000476,office supplies,labels,"avery 05222 permanent self-adhesive file folder labels for typewriters, on rolls, white, 250/roll",8.26,2,0,3.7996,27-03-2017,29-03-2017,2017,3,27
9755,CA-2017-113705,second class,LC-16870,lena cacioppo,consumer,united states,richmond,virginia,23223,south,OFF-BI-10001679,office supplies,binders,gbc instant index system for binding systems,17.76,2,0,8.88,27-03-2017,29-03-2017,2017,3,27
9756,CA-2017-113705,second class,LC-16870,lena cacioppo,consumer,united states,richmond,virginia,23223,south,OFF-ST-10001128,office supplies,storage,"carina mini system audio rack, model ar050b",332.94,3,0,9.9882,27-03-2017,29-03-2017,2017,3,27
9757,CA-2017-113705,second class,LC-16870,lena cacioppo,consumer,united states,richmond,virginia,23223,south,FUR-TA-10002533,furniture,tables,bpi conference tables,292.1,2,0,58.42,27-03-2017,29-03-2017,2017,3,27
9758,CA-2017-113705,second class,LC-16870,lena cacioppo,consumer,united states,richmond,virginia,23223,south,TEC-PH-10004006,technology,phones,panasonic kx - ts880b telephone,206.1,5,0,55.647,27-03-2017,29-03-2017,2017,3,27
9759,CA-2017-113705,second class,LC-16870,lena cacioppo,consumer,united states,richmond,virginia,23223,south,OFF-PA-10002615,office supplies,paper,"ampad gold fibre wirebound steno books, 6"" x 9"", gregg ruled",17.64,4,0,8.1144,27-03-2017,29-03-2017,2017,3,27
9760,CA-2016-146913,standard class,SF-20965,sylvia foulston,corporate,united states,san francisco,california,94109,west,FUR-CH-10001854,furniture,chairs,office star - professional matrix back chair with 2-to-1 synchro tilt and mesh fabric seat,1403.92,5,0.2,70.196,31-10-2016,05-11-2016,2016,10,31
